"Year","County","Population","Area","Urban_pop","Density","Prop_urban"
1940,"Clark",95647,403.7946777,NA,236.870383098663,NA
1940,"Clermont",34109,457.6712646,NA,74.5272920505746,NA
1940,"Clinton",22574,412.284668,NA,54.7534307048255,NA
1940,"Columbiana",90121,535.1810913,NA,168.39346805226,NA
1940,"Coshocton",30594,567.5733032,NA,53.9031695597905,NA
1940,"Crawford",35571,402.8284302,NA,88.3031020981796,NA
1940,"Cuyahoga",1217250,459.408905,NA,2649.6003598363,NA
1940,"Darke",38831,600.2857666,NA,64.6875241102876,NA
1940,"Defiance",24367,414.1832886,NA,58.8314417087276,NA
1940,"Delaware",26780,455.9736328,NA,58.7314661936742,NA
1940,"Erie",43201,256.5773621,NA,168.374168501906,NA
1940,"Fairfield",48490,508.5959167,NA,95.3409148752609,NA
1940,"Fayette",21385,407.0773926,NA,52.5330081914257,NA
1940,"Franklin",388712,543.3247681,NA,715.432137134703,NA
1940,"Fulton",23626,407.3191833,NA,58.0036516045916,NA
1940,"Gallia",24930,471.135376,NA,52.9147274222091,NA
1940,"Geauga",19430,408.2840271,NA,47.589419889897,NA
1940,"Greene",35863,416.2127991,NA,86.1650580605607,NA
1940,"Guernsey",38822,528.2915039,NA,73.4859442436701,NA
1940,"Hamilton",621987,412.7839966,NA,1506.80986938242,NA
1940,"Hancock",40793,533.5929565,NA,76.4496598073067,NA
1940,"Hardin",27061,470.5338135,NA,57.5112759669927,NA
1940,"Harrison",20313,410.7887268,NA,49.4487766454452,NA
1940,"Henry",22756,419.9747925,NA,54.1842044007915,NA
1940,"Highland",27099,557.8397217,NA,48.5784696676253,NA
1940,"Hocking",21504,423.5991516,NA,50.764974195005,NA
1940,"Holmes",17876,424.0182495,NA,42.1585628002551,NA
1940,"Huron",34800,494.5126953,NA,70.3723085994553,NA
1940,"Jackson",27004,421.499115,NA,64.0665639357274,NA
1940,"Jefferson",98129,410.8725281,NA,238.830764504452,NA
1940,"Knox",31024,529.5310669,NA,58.5876862364692,NA
1940,"Lake",50020,231.713913,NA,215.869644392048,NA
1940,"Lawrence",46705,457.2767334,NA,102.13727615821,NA
1940,"Licking",62279,688.3791504,NA,90.4719440787991,NA
1940,"Logan",29624,466.7751465,NA,63.4652470726609,NA
1940,"Lorain",112390,494.6682739,NA,227.20276583317,NA
1940,"Lucas",344333,347.0145264,NA,992.27258170481,NA
1940,"Madison",21811,465.9407043,NA,46.8106774074772,NA
1940,"Mahoning",240251,423.3810425,NA,567.458095386971,NA
1940,"Marion",44898,404.144165,NA,111.094020125219,NA
1940,"Medina",33034,423.1117554,NA,78.0739357354192,NA
1940,"Meigs",24104,432.3764343,NA,55.7477190888615,NA
1940,"Mercer",26256,473.2922668,NA,55.4752355822772,NA
1940,"Miami",52632,409.2189026,NA,128.615759598589,NA
1940,"Monroe",18641,457.4577637,NA,40.7491171408444,NA
1940,"Montgomery",295480,464.3444214,NA,636.33799908509,NA
1940,"Morgan",14227,421.8582153,NA,33.7246010247368,NA
1940,"Morrow",15646,407.355011,NA,38.4087579077308,NA
1940,"Muskingum",69795,672.590332,NA,103.77044789279,NA
1940,"Noble",14587,404.5847778,NA,36.0542482080501,NA
1940,"Ottawa",24360,267.0984192,NA,91.2023368500715,NA
1940,"Paulding",15527,418.8962097,NA,37.0664609525112,NA
1940,"Perry",31087,412.5924683,NA,75.345534367332,NA
1940,"Pickaway",27889,506.7893372,NA,55.0307552919051,NA
1940,"Pike",16113,443.9417419,NA,36.2953029175381,NA
1940,"Portage",46660,507.1042175,NA,92.0126443239451,NA
1940,"Preble",23329,426.3253174,NA,54.7211226916452,NA
1940,"Putnam",25016,484.2261047,NA,51.6618161581738,NA
1940,"Richland",73853,500.3257141,NA,147.609842785812,NA
1940,"Ross",52147,692.960022,NA,75.2525374400314,NA
1940,"Sandusky",41014,412.3482971,NA,99.4644582952007,NA
1940,"Scioto",86565,616.0733643,NA,140.510862855364,NA
1940,"Seneca",48499,552.3652954,NA,87.8024025113291,NA
1940,"Shelby",26071,411.0359497,NA,63.427542089757,NA
1940,"Stark",234887,580.9082031,NA,404.344436429942,NA
1940,"Summit",339405,420.0610657,NA,807.989665584472,NA
1940,"Trumbull",132315,634.7149658,NA,208.463652394314,NA
1940,"Tuscarawas",68816,571.4823608,NA,120.416665010739,NA
1940,"Union",20012,436.9747009,NA,45.7967016369208,NA
1940,"Van Wert",26759,410.4847717,NA,65.1887764049786,NA
1940,"Vinton",11573,414.9590149,NA,27.8895013349426,NA
1940,"Warren",29894,407.1390686,NA,73.4245428786639,NA
1940,"Washington",43537,640.1477051,NA,68.0108663252943,NA
1940,"Wayne",50520,556.3108521,NA,90.8125372879096,NA
1940,"Williams",25510,423.0502319,NA,60.3001678676068,NA
1940,"Wood",51796,620.5390015,NA,83.4693707805568,NA
1940,"Wyandot",19218,407.620575,NA,47.1467859540702,NA
1950,"Adams",20499,585.7857056,NA,34.9940256377605,NA
1950,"Allen",88183,406.8799744,NA,216.729761964908,NA
1950,"Ashland",33040,426.8442688,NA,77.4052796653129,NA
1950,"Ashtabula",78695,709.765564,NA,110.874638037525,NA
1950,"Athens",45839,508.5371094,NA,90.13894788147,NA
1950,"Auglaize",30637,401.717804,NA,76.2649792838159,NA
1950,"Belmont",87740,541.3875122,NA,162.065060650285,NA
1950,"Brown",22221,495.2166443,NA,44.8712704949768,NA
1950,"Butler",147203,470.2001648,NA,313.064543613278,NA
1950,"Carroll",19039,399.0057983,NA,47.7160985657787,NA
1950,"Champaign",26793,429.7047729,NA,62.3521117049245,NA
1950,"Clark",111661,403.7946777,NA,276.529152479218,NA
1950,"Clermont",42182,457.6712646,NA,92.166590438809,NA
1950,"Clinton",25572,412.284668,NA,62.0251054303091,NA
1950,"Columbiana",98920,535.1810913,NA,184.834631880799,NA
1950,"Coshocton",31141,567.5733032,NA,54.8669217252218,NA
1950,"Crawford",38738,402.8284302,NA,96.1650099541559,NA
1950,"Cuyahoga",1389532,459.408905,NA,3024.60832795568,NA
1950,"Darke",41799,600.2857666,NA,69.6318359116663,NA
1950,"Defiance",25925,414.1832886,NA,62.5930613657308,NA
1950,"Delaware",30278,455.9736328,NA,66.4029624126985,NA
1950,"Erie",52565,256.5773621,NA,204.869983734235,NA
1950,"Fairfield",52130,508.5959167,NA,102.497873632653,NA
1950,"Fayette",22554,407.0773926,NA,55.4046980009078,NA
1950,"Franklin",503410,543.3247681,NA,926.536078523382,NA
1950,"Fulton",25580,407.3191833,NA,62.8008722612992,NA
1950,"Gallia",24910,471.135376,NA,52.8722767784689,NA
1950,"Geauga",26646,408.2840271,NA,65.2633907558516,NA
1950,"Greene",58892,416.2127991,NA,141.494927900693,NA
1950,"Guernsey",38452,528.2915039,NA,72.7855733361909,NA
1950,"Hamilton",723952,412.7839966,NA,1753.82768218491,NA
1950,"Hancock",44280,533.5929565,NA,82.9846036395347,NA
1950,"Hardin",28673,470.5338135,NA,60.9371721592544,NA
1950,"Harrison",19054,410.7887268,NA,46.3839408360317,NA
1950,"Henry",22423,419.9747925,NA,53.3912996694915,NA
1950,"Highland",28188,557.8397217,NA,50.5306433075398,NA
1950,"Hocking",19520,423.5991516,NA,46.0813009805849,NA
1950,"Holmes",18760,424.0182495,NA,44.2433787274998,NA
1950,"Huron",39353,494.5126953,NA,79.579352307884,NA
1950,"Jackson",27767,421.499115,NA,65.8767693972501,NA
1950,"Jefferson",96495,410.8725281,NA,234.853861965954,NA
1950,"Knox",35287,529.5310669,NA,66.63820539667,NA
1950,"Lake",75979,231.713913,NA,327.900034211584,NA
1950,"Lawrence",49115,457.2767334,NA,107.407607718884,NA
1950,"Licking",70645,688.3791504,NA,102.62513029186,NA
1950,"Logan",31329,466.7751465,NA,67.1179694011408,NA
1950,"Lorain",148162,494.6682739,NA,299.517894753751,NA
1950,"Lucas",395551,347.0145264,NA,1139.86870838961,NA
1950,"Madison",22300,465.9407043,NA,47.8601671719197,NA
1950,"Mahoning",257629,423.3810425,NA,608.503863278196,NA
1950,"Marion",49959,404.144165,NA,123.616779175817,NA
1950,"Medina",40417,423.1117554,NA,95.5232263915492,NA
1950,"Meigs",23227,432.3764343,NA,53.7193939295132,NA
1950,"Mercer",28311,473.2922668,NA,59.8171615847749,NA
1950,"Miami",61309,409.2189026,NA,149.819569942808,NA
1950,"Monroe",15362,457.4577637,NA,33.5812422894507,NA
1950,"Montgomery",398441,464.3444214,NA,858.07211551869,NA
1950,"Morgan",12836,421.8582153,NA,30.4272846526689,NA
1950,"Morrow",17168,407.355011,NA,42.1450566125477,NA
1950,"Muskingum",74535,672.590332,NA,110.817828407322,NA
1950,"Noble",11750,404.5847778,NA,29.0421208229649,NA
1950,"Ottawa",29469,267.0984192,NA,110.330117595844,NA
1950,"Paulding",15047,418.8962097,NA,35.9205923843908,NA
1950,"Perry",28999,412.5924683,NA,70.2848506166006,NA
1950,"Pickaway",29352,506.7893372,NA,57.917556360142,NA
1950,"Pike",14607,443.9417419,NA,32.9029659105367,NA
1950,"Portage",63954,507.1042175,NA,126.116087764543,NA
1950,"Preble",27081,426.3253174,NA,63.5219136530689,NA
1950,"Putnam",25248,484.2261047,NA,52.1409311785086,NA
1950,"Richland",91305,500.3257141,NA,182.491120138092,NA
1950,"Ross",54424,692.960022,NA,78.5384412839908,NA
1950,"Sandusky",46114,412.3482971,NA,111.832643239501,NA
1950,"Scioto",82910,616.0733643,NA,134.578127873138,NA
1950,"Seneca",52978,552.3652954,NA,95.9111668332376,NA
1950,"Shelby",28488,411.0359497,NA,69.3078063385753,NA
1950,"Stark",283194,580.9082031,NA,487.502153505052,NA
1950,"Summit",410032,420.0610657,NA,976.124743474411,NA
1950,"Trumbull",158915,634.7149658,NA,250.372227791576,NA
1950,"Tuscarawas",70320,571.4823608,NA,123.048417280214,NA
1950,"Union",20687,436.9747009,NA,47.341413490055,NA
1950,"Van Wert",26971,410.4847717,NA,65.7052389259194,NA
1950,"Vinton",10759,414.9590149,NA,25.9278618217098,NA
1950,"Warren",38505,407.1390686,NA,94.5745642450979,NA
1950,"Washington",44407,640.1477051,NA,69.3699276685886,NA
1950,"Wayne",58716,556.3108521,NA,105.545307589012,NA
1950,"Williams",26202,423.0502319,NA,61.9359074271672,NA
1950,"Wood",59605,620.5390015,NA,96.0535918869235,NA
1950,"Wyandot",19785,407.620575,NA,48.5377854147819,NA
1960,"Adams",19982,585.7857056,NA,34.1114503289785,NA
1960,"Allen",103691,406.8800049,NA,254.844177033188,NA
1960,"Ashland",38771,426.8442688,NA,90.8317220915208,NA
1960,"Ashtabula",93067,709.765564,NA,131.123577587374,NA
1960,"Athens",46998,508.5371399,NA,92.4180287190859,NA
1960,"Auglaize",36147,401.7178345,NA,89.9810685402866,NA
1960,"Belmont",83864,541.3875122,NA,154.905678668515,NA
1960,"Brown",25178,495.2166748,NA,50.8423913838694,NA
1960,"Butler",199076,470.2001953,NA,423.385617424051,NA
1960,"Carroll",20857,399.0057983,NA,52.2724233303454,NA
1960,"Champaign",29714,429.7047729,NA,69.1498020826382,NA
1960,"Clark",131440,403.7947083,NA,325.51194282206,NA
1960,"Clermont",80530,457.6712646,NA,175.955989000931,NA
1960,"Clinton",30004,412.2846985,NA,72.7749540770308,NA
1960,"Columbiana",107004,535.1811523,NA,199.939776541342,NA
1960,"Coshocton",32224,567.5733643,NA,56.775039187652,NA
1960,"Crawford",46775,402.8284607,NA,116.11642315123,NA
1960,"Cuyahoga",1647895,459.4089355,NA,3586.98943939021,NA
1960,"Darke",45612,600.2858276,NA,75.9838028866367,NA
1960,"Defiance",31508,414.1832886,NA,76.0726008683297,NA
1960,"Delaware",36107,455.9736633,NA,79.1865910383601,NA
1960,"Erie",68000,256.5773621,NA,265.027278491924,NA
1960,"Fairfield",63912,508.5959473,NA,125.663604555427,NA
1960,"Fayette",24775,407.0774231,NA,60.8606584254463,NA
1960,"Franklin",682962,543.3248291,NA,1257.00495066884,NA
1960,"Fulton",29301,407.3192139,NA,71.9362087524642,NA
1960,"Gallia",26120,471.135376,NA,55.4405407247534,NA
1960,"Geauga",47573,408.2840576,NA,116.51936712799,NA
1960,"Greene",94642,416.2127991,NA,227.388490225792,NA
1960,"Guernsey",38579,528.2915039,NA,73.0259709179472,NA
1960,"Hamilton",864121,412.7840271,NA,2093.39737797233,NA
1960,"Hancock",53686,533.5929565,NA,100.612272605963,NA
1960,"Hardin",29633,470.533844,NA,62.9774040228231,NA
1960,"Harrison",17995,410.7887268,NA,43.8059733045235,NA
1960,"Henry",25392,419.974823,NA,60.4607671922276,NA
1960,"Highland",29716,557.8397217,NA,53.2697813440774,NA
1960,"Hocking",20168,423.5991516,NA,47.6110490869076,NA
1960,"Holmes",21591,424.01828,NA,50.9199744878924,NA
1960,"Huron",47326,494.5127258,NA,95.7022894070889,NA
1960,"Jackson",29372,421.4991455,NA,69.6846015314164,NA
1960,"Jefferson",99201,410.8725281,NA,241.439846218816,NA
1960,"Knox",38808,529.5310669,NA,73.2874847687241,NA
1960,"Lake",148700,231.7139282,NA,641.739584474405,NA
1960,"Lawrence",55438,457.2767334,NA,121.235120772055,NA
1960,"Licking",90242,688.3792114,NA,131.093441675075,NA
1960,"Logan",34803,466.7751465,NA,74.5605250428645,NA
1960,"Lorain",217500,494.6683044,NA,439.688571241315,NA
1960,"Lucas",456931,347.0145569,NA,1316.74879602147,NA
1960,"Madison",26454,465.9407043,NA,56.775464680088,NA
1960,"Mahoning",300480,423.3810425,NA,709.715291515444,NA
1960,"Marion",60221,404.144165,NA,149.008708315757,NA
1960,"Medina",65315,423.1117554,NA,154.368199811071,NA
1960,"Meigs",22159,432.3764343,NA,51.2493240661335,NA
1960,"Mercer",32559,473.2922974,NA,68.7925837349577,NA
1960,"Miami",72901,409.2189331,NA,178.146693868109,NA
1960,"Monroe",15268,457.4577942,NA,33.3757566131332,NA
1960,"Montgomery",527080,464.3444519,NA,1135.10562653069,NA
1960,"Morgan",12747,421.8582153,NA,30.216313296009,NA
1960,"Morrow",19405,407.3550415,NA,47.6365774891238,NA
1960,"Muskingum",79159,672.5903931,NA,117.692730690298,NA
1960,"Noble",10982,404.5847778,NA,27.1438783725788,NA
1960,"Ottawa",35323,267.0984192,NA,132.247132370898,NA
1960,"Paulding",16792,418.8962402,NA,40.0862991560458,NA
1960,"Perry",27864,412.5924988,NA,67.5339471295303,NA
1960,"Pickaway",35855,506.7893677,NA,70.7493137883366,NA
1960,"Pike",19380,443.9417725,NA,43.6543736149542,NA
1960,"Portage",91798,507.1042175,NA,181.02393321152,NA
1960,"Preble",32498,426.3253174,NA,76.2281728849538,NA
1960,"Putnam",28331,484.2261047,NA,58.5077915564927,NA
1960,"Richland",117761,500.3257446,NA,235.368659860083,NA
1960,"Ross",61215,692.960083,NA,88.338421651915,NA
1960,"Sandusky",56486,412.3483276,NA,136.986126095786,NA
1960,"Scioto",84216,616.0734253,NA,136.697991735304,NA
1960,"Seneca",59326,552.3652954,NA,107.403561545333,NA
1960,"Shelby",33586,411.0359802,NA,81.7106083600221,NA
1960,"Stark",340345,580.9082031,NA,585.884306993357,NA
1960,"Summit",513569,420.0610657,NA,1222.60557317821,NA
1960,"Trumbull",208526,634.7150269,NA,328.534840302203,NA
1960,"Tuscarawas",76789,571.4823608,NA,134.368101742468,NA
1960,"Union",22853,436.9747314,NA,52.2982185417964,NA
1960,"Van Wert",28840,410.4848022,NA,70.2583867793194,NA
1960,"Vinton",10274,414.9590454,NA,24.7590698742243,NA
1960,"Warren",65711,407.1390991,NA,161.396928335444,NA
1960,"Washington",51689,640.1477661,NA,80.7454196316378,NA
1960,"Wayne",75497,556.3108521,NA,135.71009753811,NA
1960,"Williams",29968,423.0502319,NA,70.8379235851212,NA
1960,"Wood",72596,620.5390625,NA,116.988606176585,NA
1960,"Wyandot",21648,407.6206055,NA,53.1082082404688,NA
1970,"Adams",18957,585.7855376,NA,32.361672972788,NA
1970,"Allen",111144,406.880003,NA,273.16161811963,NA
1970,"Ashland",43303,426.844259,NA,101.449179851802,NA
1970,"Ashtabula",98237,710.0081016,NA,138.360393041464,NA
1970,"Athens",54889,508.5371877,NA,107.935075993657,NA
1970,"Auglaize",38602,401.7176928,NA,96.0923571250781,NA
1970,"Belmont",80917,541.3875302,NA,149.462252981903,NA
1970,"Brown",26635,495.2164824,NA,53.7845587669398,NA
1970,"Butler",226207,470.2000944,NA,481.086675000889,NA
1970,"Carroll",21579,399.005784,NA,54.0819227823524,NA
1970,"Champaign",30491,429.7048925,NA,70.9580005538336,NA
1970,"Clark",156946,403.7947725,NA,388.677641932574,NA
1970,"Clermont",95725,457.6713229,NA,209.15664847307,NA
1970,"Clinton",31464,412.2846881,NA,76.3161982682422,NA
1970,"Columbiana",108310,535.1811869,NA,202.380058662709,NA
1970,"Coshocton",33486,567.5732435,NA,58.9985528449246,NA
1970,"Crawford",50364,402.8284371,NA,125.025930052444,NA
1970,"Cuyahoga",1721300,459.4089547,NA,3746.77067651855,NA
1970,"Darke",49141,600.2858234,NA,81.8626695557575,NA
1970,"Defiance",36949,414.1832975,NA,89.2092950706203,NA
1970,"Delaware",42908,455.9735407,NA,94.101951473168,NA
1970,"Erie",75909,256.5774777,NA,295.852156161406,NA
1970,"Fairfield",73301,508.5959582,NA,144.124228315584,NA
1970,"Fayette",25461,407.077257,NA,62.5458670612984,NA
1970,"Franklin",833249,543.3250615,NA,1533.61046460766,NA
1970,"Fulton",33071,407.3190822,NA,81.191874982576,NA
1970,"Gallia",25239,471.1352652,NA,53.5706024665462,NA
1970,"Geauga",62977,408.0417209,NA,154.339609834735,NA
1970,"Greene",125057,416.2126382,NA,300.464206326928,NA
1970,"Guernsey",37665,528.2915876,NA,71.2958541912622,NA
1970,"Hamilton",924018,412.7840456,NA,2238.50221404972,NA
1970,"Hancock",61217,533.5930008,NA,114.726017598093,NA
1970,"Hardin",30813,470.5338112,NA,65.485198441782,NA
1970,"Harrison",17013,410.7887221,NA,41.4154505338597,NA
1970,"Henry",27058,419.974847,NA,64.4276679741251,NA
1970,"Highland",28996,557.8397667,NA,51.9790838353654,NA
1970,"Hocking",20322,423.5991326,NA,47.9746024862375,NA
1970,"Holmes",23024,424.0182849,NA,54.2995451373753,NA
1970,"Huron",49587,494.5126423,NA,100.274483922936,NA
1970,"Jackson",27174,421.4990996,NA,64.4698886089862,NA
1970,"Jefferson",96193,410.8724607,NA,234.118879216477,NA
1970,"Knox",41795,529.5310063,NA,78.9283337571389,NA
1970,"Lake",197200,231.7138873,NA,851.049552091304,NA
1970,"Lawrence",56868,457.2765975,NA,124.362366915136,NA
1970,"Licking",107799,688.3792458,NA,156.59827145823,NA
1970,"Logan",35072,466.7752303,NA,75.136806161413,NA
1970,"Lorain",256843,494.6684223,NA,519.222550745787,NA
1970,"Lucas",484370,347.0146184,NA,1395.8201594887,NA
1970,"Madison",28318,465.9407214,NA,60.775971490351,NA
1970,"Mahoning",303424,423.3810041,NA,716.668903568317,NA
1970,"Marion",64724,404.1442251,NA,160.150748124596,NA
1970,"Medina",82717,423.1117173,NA,195.496831257337,NA
1970,"Meigs",19799,432.3763728,NA,45.7911237651236,NA
1970,"Mercer",35265,473.2921893,NA,74.5099978348618,NA
1970,"Miami",84342,409.2190212,NA,206.104788953051,NA
1970,"Monroe",15739,457.4577887,NA,34.4053602076095,NA
1970,"Montgomery",606148,464.3443705,NA,1305.3846207876,NA
1970,"Morgan",12375,421.8581675,NA,29.334503758304,NA
1970,"Morrow",21348,407.3549722,NA,52.4063813059798,NA
1970,"Muskingum",77826,672.5906169,NA,115.710802447265,NA
1970,"Noble",10428,404.5847051,NA,25.7745779030934,NA
1970,"Ottawa",37099,267.0983632,NA,138.896395902736,NA
1970,"Paulding",19329,418.896201,NA,46.1426958608297,NA
1970,"Perry",27434,412.5921932,NA,66.4918058367179,NA
1970,"Pickaway",40071,506.7891909,NA,79.0683793567863,NA
1970,"Pike",19114,443.941667,NA,43.0552061696881,NA
1970,"Portage",125868,507.1041333,NA,248.209375026997,NA
1970,"Preble",34719,426.3253599,NA,81.4378014203607,NA
1970,"Putnam",31134,484.226155,NA,64.296402989632,NA
1970,"Richland",129997,500.3258299,NA,259.824682699237,NA
1970,"Ross",61211,692.9600286,NA,88.3326562481038,NA
1970,"Sandusky",60983,412.3483071,NA,147.891961601314,NA
1970,"Scioto",76951,616.0732699,NA,124.905597693746,NA
1970,"Seneca",60696,552.3654114,NA,109.883781184203,NA
1970,"Shelby",37748,411.0359917,NA,91.8362400428206,NA
1970,"Stark",372210,580.9082241,NA,640.738045285319,NA
1970,"Summit",553371,420.0609889,NA,1317.35870414697,NA
1970,"Trumbull",232579,634.7148718,NA,366.430676723274,NA
1970,"Tuscarawas",77211,571.4822461,NA,135.106559349683,NA
1970,"Union",23786,436.9746874,NA,54.4333589241215,NA
1970,"Van Wert",29194,410.4848053,NA,71.1207811423465,NA
1970,"Vinton",9420,414.959012,NA,22.7010372773878,NA
1970,"Warren",84925,407.1390585,NA,208.589665439824,NA
1970,"Washington",57160,640.1477108,NA,89.2918915988413,NA
1970,"Wayne",87123,556.3107853,NA,156.608504278804,NA
1970,"Williams",33669,423.0501305,NA,79.5863127620522,NA
1970,"Wood",89722,620.5390353,NA,144.587197413977,NA
1970,"Wyandot",21826,407.6205509,NA,53.5448959867445,NA
1980,"Adams",24328,585.785687,NA,41.5305469899608,NA
1980,"Allen",112241,406.879978,NA,275.857761671428,NA
1980,"Ashland",46178,426.844262,NA,108.184656819868,NA
1980,"Ashtabula",104215,710.008013,NA,146.78003359379,NA
1980,"Athens",56399,508.53712,NA,110.904391797397,NA
1980,"Auglaize",42554,401.717805,NA,105.930081938987,NA
1980,"Belmont",82569,541.387519,NA,152.513674774981,NA
1980,"Brown",31920,495.216639,NA,64.4566387439175,NA
1980,"Butler",258787,470.200179,NA,550.376226037124,NA
1980,"Carroll",25598,399.005785,NA,64.1544583119265,NA
1980,"Champaign",33649,429.704766,NA,78.3072534038405,NA
1980,"Clark",150236,403.794684,NA,372.060371156347,NA
1980,"Clermont",128483,457.671253,NA,280.732073858264,NA
1980,"Clinton",34603,412.284682,NA,83.9298705742359,NA
1980,"Columbiana",113572,535.181109,NA,212.212273733302,NA
1980,"Coshocton",36024,567.573315,NA,63.4702144162644,NA
1980,"Crawford",50075,402.828431,NA,124.308504927747,NA
1980,"Cuyahoga",1498400,459.408917,NA,3261.58231708855,NA
1980,"Darke",55096,600.285775,NA,91.7829512118624,NA
1980,"Defiance",39987,414.183282,NA,96.5442154181394,NA
1980,"Delaware",53840,455.973644,NA,118.077000082049,NA
1980,"Erie",79655,256.577366,NA,310.452169814542,NA
1980,"Fairfield",93678,508.595927,NA,184.189442004713,NA
1980,"Fayette",27467,407.077397,NA,67.4736553845066,NA
1980,"Franklin",869132,543.324782,NA,1599.6546242575,NA
1980,"Fulton",37751,407.319194,NA,92.6816132313176,NA
1980,"Gallia",30098,471.135367,NA,63.8839749850493,NA
1980,"Geauga",74474,408.041566,NA,182.515719489225,NA
1980,"Greene",129769,416.212789,NA,311.785229646079,NA
1980,"Guernsey",42024,528.29151,NA,79.5469910163803,NA
1980,"Hamilton",873224,412.783997,NA,2115.45022662301,NA
1980,"Hancock",64581,533.592954,NA,121.030458734281,NA
1980,"Hardin",32719,470.533815,NA,69.5359163506665,NA
1980,"Harrison",18152,410.78872,NA,44.1881656341489,NA
1980,"Henry",28383,419.9748,NA,67.5826263861546,NA
1980,"Highland",33477,557.839721,NA,60.0118613640279,NA
1980,"Hocking",24304,423.599139,NA,57.3749985832714,NA
1980,"Holmes",29416,424.018261,NA,69.374370647683,NA
1980,"Huron",54608,494.512695,NA,110.427903170413,NA
1980,"Jackson",30592,421.49912,NA,72.5790364639433,NA
1980,"Jefferson",91564,410.872521,NA,222.852576699818,NA
1980,"Knox",46304,529.531071,NA,87.4434051859442,NA
1980,"Lake",212801,231.713917,NA,918.378156802727,NA
1980,"Lawrence",63849,457.276725,NA,139.628799169693,NA
1980,"Licking",120981,688.379172,NA,175.747618348918,NA
1980,"Logan",39155,466.775135,NA,83.8840740734829,NA
1980,"Lorain",274909,494.668288,NA,555.744135350758,NA
1980,"Lucas",471741,347.01454,NA,1359.42718711441,NA
1980,"Madison",33004,465.94069,NA,70.83304958835,NA
1980,"Mahoning",289487,423.381036,NA,683.750511678563,NA
1980,"Marion",67974,404.14415,NA,168.192463011032,NA
1980,"Medina",113150,423.111748,NA,267.423441998117,NA
1980,"Meigs",23641,432.376423,NA,54.6768943504581,NA
1980,"Mercer",38334,473.292269,NA,80.9943506598879,NA
1980,"Miami",90381,409.218909,NA,220.862228045283,NA
1980,"Monroe",17382,457.457771,NA,37.9969498867689,NA
1980,"Montgomery",571697,464.344428,NA,1231.19168773573,NA
1980,"Morgan",14241,421.85821,NA,33.7577879543935,NA
1980,"Morrow",26480,407.355016,NA,65.0047230546438,NA
1980,"Muskingum",83340,672.590345,NA,123.909004373234,NA
1980,"Noble",11310,404.584763,NA,27.9545871083632,NA
1980,"Ottawa",40076,267.098408,NA,150.042077375467,NA
1980,"Paulding",21302,418.896212,NA,50.8526918834969,NA
1980,"Perry",31032,412.592478,NA,75.212229147813,NA
1980,"Pickaway",43662,506.789347,NA,86.1541393055367,NA
1980,"Pike",22802,443.941743,NA,51.3625951141972,NA
1980,"Portage",135856,507.104204,NA,267.905489499748,NA
1980,"Preble",38223,426.325309,NA,89.6568868727425,NA
1980,"Putnam",32991,484.226097,NA,68.1313960655863,NA
1980,"Richland",131205,500.325721,NA,262.239166392967,NA
1980,"Ross",65004,692.960037,NA,93.8062752960745,NA
1980,"Sandusky",63267,412.348305,NA,153.43096899598,NA
1980,"Scioto",84545,616.073374,NA,137.232030417208,NA
1980,"Seneca",61901,552.365295,NA,112.065331693223,NA
1980,"Shelby",43089,411.035954,NA,104.830245579928,NA
1980,"Stark",378823,580.908174,NA,652.121999577854,NA
1980,"Summit",524472,420.061052,NA,1248.56136388479,NA
1980,"Trumbull",241863,634.714984,NA,381.057649648933,NA
1980,"Tuscarawas",84614,571.482345,NA,148.060566945423,NA
1980,"Union",29536,436.974708,NA,67.5920126709027,NA
1980,"Van Wert",30458,410.484774,NA,74.2000725220566,NA
1980,"Vinton",11584,414.959029,NA,27.916009028448,NA
1980,"Warren",99276,407.139075,NA,243.838054600876,NA
1980,"Washington",64266,640.147712,NA,100.39245442152,NA
1980,"Wayne",97408,556.310832,NA,175.096356922994,NA
1980,"Williams",36369,423.050223,NA,85.9685163196333,NA
1980,"Wood",107372,620.539007,NA,173.030218549984,NA
1980,"Wyandot",22651,407.620576,NA,55.5688336989151,NA
1990,"Adams",25371,585.8301274,3096,43.307776116944,0.122029088329195
1990,"Allen",109755,406.9177154,73886,269.722835468372,0.67319028745843
1990,"Ashland",47507,426.864526,22923,111.292921070701,0.482518365714526
1990,"Ashtabula",99821,1368.765029,52663,72.9277837211605,0.527574358101001
1990,"Athens",59549,508.5799625,28475,117.088765564569,0.478177635224773
1990,"Auglaize",44585,401.7400853,24916,110.979714575174,0.558842660087473
1990,"Belmont",71074,541.4098444,34576,131.275780695797,0.486478881166109
1990,"Brown",34966,495.2582792,3627,70.6015456348983,0.103729337070297
1990,"Butler",291479,470.2407888,241550,619.850525395342,0.828704640814604
1990,"Carroll",26521,399.0172927,5070,66.4657910451509,0.19116926209419
1990,"Champaign",36019,429.7436899,11353,83.8150759313802,0.315194758321997
1990,"Clark",147548,403.8300564,106010,365.371516214859,0.718478054599181
1990,"Clermont",150187,457.7407308,79763,328.104950891121,0.53109123958798
1990,"Clinton",35415,412.308474,18067,85.8944267053798,0.510151065932514
1990,"Columbiana",108276,535.2241014,43578,202.300306949518,0.402471461819794
1990,"Coshocton",35427,567.6122824,12193,62.4140828140755,0.344172523781297
